x  y  frame  time(s)
348 260 7909 131.871502
348 260 7910 131.888176
348 260 7911 131.904850
348 260 7913 131.938197
348 260 7917 132.004891
346 262 7922 132.088259
346 262 7923 132.104933
346 262 7924 132.121606
190 256 7925 132.138280
190 256 7926 132.154954
190 256 7929 132.204974
190 258 7930 132.221648
192 258 7931 132.238322
192 258 7932 132.254995
190 256 7933 132.271669
190 256 7934 132.288342
190 256 7935 132.305016
192 258 7936 132.321690
190 258 7942 132.421731
190 258 7943 132.438405
190 258 7944 132.455078
190 258 7946 132.488426
190 258 7950 132.555120
190 260 7951 132.571794
192 260 7958 132.688509
192 260 7959 132.705182
192 260 7960 132.721856
190 260 7962 132.755203
188 260 7967 132.838571
188 260 7968 132.855245
188 260 7969 132.871918
190 260 7971 132.905266
190 260 7972 132.921939
188 262 7973 132.938613
188 262 7974 132.955286
190 260 7975 132.971960
188 260 7979 133.038654
42 158 7984 133.122022
42 158 7991 133.238738
42 158 7993 133.272085
42 158 7994 133.288758
42 158 7996 133.322106
42 158 7997 133.338779
42 158 7998 133.355453
42 158 7999 133.372126
42 158 8000 133.388800
42 158 8001 133.405474
42 158 8008 133.522189
42 156 8010 133.555536
42 156 8011 133.572210
42 156 8012 133.588883
42 158 8013 133.605557
42 158 8014 133.622230
42 158 8015 133.638904
42 158 8021 133.738946
42 156 8026 133.822314
42 156 8027 133.838987
42 156 8033 133.939029
42 154 8034 133.955702
44 292 8053 134.272501
44 292 8054 134.289174
44 292 8055 134.305848
46 290 8066 134.489258
44 290 8073 134.605973
44 290 8074 134.622646
44 290 8075 134.639320
44 292 8079 134.706014
44 290 8080 134.722688
44 292 8081 134.739362
44 292 8082 134.756035
44 292 8083 134.772709
44 292 8097 135.006139
44 292 8098 135.022813
44 292 8099 135.039486
44 292 8100 135.056160
44 292 8101 135.072834
44 292 8102 135.089507
118 110 8108 135.189549
118 110 8112 135.256243
118 110 8113 135.272917
118 110 8114 135.289590
118 110 8115 135.306264
116 112 8122 135.422979
116 112 8123 135.439653
116 112 8131 135.573042
116 112 8132 135.589715
116 112 8133 135.606389
116 112 8134 135.623062
116 112 8135 135.639736
116 112 8136 135.656410
118 112 8138 135.689757
116 112 8139 135.706430
116 112 8140 135.723104
116 112 8141 135.739778
116 112 8144 135.789798
116 112 8145 135.806472
118 112 8155 135.973208
116 114 8156 135.989882
116 114 8157 136.006555
116 114 8159 136.039902
116 114 8164 136.123270
116 114 8165 136.139944
116 114 8166 136.156618
110 210 8175 136.306680
114 210 8184 136.456742
112 210 8186 136.490090
112 210 8187 136.506763
114 210 8189 136.540110
112 208 8201 136.740194
114 208 8204 136.790214
114 208 8205 136.806888
112 206 8215 136.973624
112 206 8216 136.990298
112 206 8217 137.006971
114 206 8223 137.107013
114 206 8224 137.123686
114 206 8226 137.157034
114 252 8234 137.290422
114 252 8236 137.323770
114 252 8237 137.340443
116 252 8240 137.390464
116 252 8241 137.407138
114 252 8246 137.490506
114 250 8247 137.507179
116 252 8252 137.590547
116 252 8253 137.607221
116 250 8255 137.640568
114 252 8261 137.740610
114 252 8262 137.757283
114 252 8263 137.773957
116 254 8281 138.074082
112 254 8286 138.157450
112 254 8287 138.174123
114 254 8289 138.207470
114 254 8290 138.224144
490 266 8351 139.241234
490 264 8352 139.257907
490 266 8357 139.341275
490 266 8358 139.357949
490 264 8359 139.374622
490 266 8360 139.391296
490 266 8361 139.407970
490 266 8363 139.441317
488 266 8364 139.457990
488 266 8369 139.541358
488 266 8370 139.558032
490 264 8371 139.574706
488 266 8373 139.608053
488 266 8374 139.624726
488 266 8375 139.641400
488 264 8377 139.674747
490 264 8380 139.724768
488 264 8390 139.891504
488 264 8391 139.908178
488 264 8392 139.924851
488 262 8394 139.958198
488 262 8395 139.974872
488 262 8396 139.991546
488 262 8398 140.024893
490 262 8402 140.091587
490 262 8403 140.108261
490 262 8404 140.124934
490 262 8411 140.241650
190 302 8414 140.291670
188 302 8422 140.425059
188 302 8424 140.458406
188 302 8425 140.475080
188 302 8426 140.491754
188 302 8427 140.508427
188 302 8435 140.641816
188 302 8436 140.658490
188 302 8437 140.675163
188 302 8438 140.691837
188 302 8440 140.725184
188 302 8441 140.741858
188 302 8444 140.791878
188 302 8445 140.808552
190 304 8451 140.908594
188 304 8452 140.925267
190 304 8455 140.975288
190 306 8456 140.991962
190 306 8457 141.008635
188 304 8458 141.025309
190 304 8459 141.041982
186 304 8465 141.142024
186 304 8466 141.158698
186 306 8469 141.208718
186 306 8470 141.225392
186 306 8471 141.242066
188 164 8473 141.275413
190 164 8476 141.325434
190 164 8477 141.342107
190 164 8478 141.358781
190 164 8479 141.375454
192 162 8480 141.392128
190 164 8481 141.408802
190 164 8482 141.425475
192 164 8484 141.458822
190 164 8485 141.475496
192 164 8488 141.525517
192 164 8492 141.592211
190 164 8494 141.625558
190 164 8495 141.642232
190 164 8496 141.658906
190 166 8497 141.675579
190 166 8498 141.692253
190 164 8499 141.708926
190 164 8500 141.725600
192 164 8505 141.808968
190 166 8506 141.825642
190 164 8508 141.858989
190 164 8509 141.875662
190 166 8511 141.909010
190 166 8512 141.925683
190 166 8513 141.942357
188 166 8514 141.959030
188 166 8517 142.009051
188 166 8520 142.059072
188 166 8521 142.075746
188 166 8527 142.175787
188 166 8528 142.192461
190 166 8529 142.209134
188 166 8531 142.242482
426 126 8535 142.309176
424 126 8538 142.359197
424 126 8542 142.425891
426 124 8544 142.459238
426 124 8549 142.542606
426 124 8550 142.559280
426 124 8555 142.642648
426 124 8556 142.659322
426 122 8563 142.776037
426 122 8564 142.792710
426 122 8565 142.809384
426 122 8568 142.859405
426 122 8572 142.926099
426 122 8573 142.942773
426 122 8574 142.959446
426 122 8575 142.976120
426 122 8576 142.992794
426 122 8577 143.009467
426 122 8579 143.042814
426 122 8580 143.059488
426 122 8582 143.092835
426 122 8583 143.109509
426 122 8588 143.192877
426 120 8589 143.209550
426 120 8590 143.226224
426 120 8591 143.242898
426 120 8592 143.259571
426 120 8593 143.276245
336 392 8598 143.359613
336 392 8599 143.376286
336 394 8604 143.459654
336 394 8605 143.476328
336 394 8606 143.493002
336 394 8609 143.543022
336 394 8610 143.559696
334 398 8652 144.259987
336 396 8653 144.276661
336 396 8654 144.293334
334 398 8655 144.310008
110 348 8664 144.460070
112 348 8672 144.593459
112 348 8673 144.610133
112 348 8674 144.626806
114 350 8675 144.643480
114 350 8676 144.660154
112 348 8681 144.743522
112 348 8684 144.793542
112 348 8685 144.810216
112 348 8686 144.826890
112 348 8689 144.876910
112 348 8690 144.893584
112 348 8691 144.910258
112 348 8692 144.926931
112 348 8694 144.960278
112 348 8695 144.976952
112 348 8696 144.993626
114 350 8697 145.010299
112 348 8699 145.043646
112 348 8700 145.060320
112 348 8701 145.076994
110 346 8705 145.143688
346 218 8718 145.360445
346 218 8723 145.443813
346 218 8730 145.560528
348 216 8731 145.577202
344 216 8736 145.660570
346 216 8739 145.710590
346 216 8741 145.743938
346 216 8742 145.760611
344 214 8757 146.010715
344 216 8765 146.144104
344 216 8766 146.160778
346 216 8768 146.194125
346 216 8769 146.210798
346 216 8770 146.227472
414 310 8781 146.410882
414 308 8782 146.427555
414 308 8783 146.444229
414 308 8784 146.460902
414 310 8785 146.477576
414 310 8786 146.494250
414 310 8787 146.510923
414 310 8788 146.527597
414 310 8790 146.560944
414 310 8791 146.577618
414 310 8799 146.711006
414 310 8800 146.727680
414 312 8801 146.744354
412 312 8804 146.794374
412 312 8805 146.811048
412 312 8806 146.827722
412 312 8807 146.844395
412 314 8808 146.861069
412 314 8809 146.877742
412 314 8811 146.911090
412 314 8814 146.961110
412 312 8815 146.977784
412 312 8816 146.994458
412 312 8817 147.011131
412 312 8818 147.027805
412 314 8819 147.044478
412 314 8820 147.061152
412 314 8821 147.077826
412 314 8829 147.211214
412 314 8830 147.227888
412 314 8831 147.244562
412 314 8832 147.261235
412 312 8833 147.277909
412 312 8834 147.294582
412 312 8835 147.311256
412 314 8837 147.344603
266 220 8841 147.411298
264 220 8852 147.594707
264 218 8853 147.611381
264 218 8857 147.678075
264 216 8860 147.728096
264 216 8866 147.828138
264 216 8867 147.844811
266 216 8868 147.861485
266 216 8869 147.878158
266 216 8872 147.928179
268 216 8874 147.961526
266 214 8877 148.011547
264 214 8879 148.044894
264 214 8880 148.061568
266 214 8887 148.178283
266 214 8888 148.194957
266 214 8889 148.211630
266 214 8890 148.228304
266 216 8891 148.244978
266 216 8892 148.261651
268 214 8893 148.278325
268 214 8894 148.294998
268 214 8895 148.311672
268 214 8896 148.328346
268 214 8897 148.345019
184 348 8903 148.445061
184 348 8908 148.528429
184 348 8909 148.545102
184 348 8912 148.595123
186 350 8920 148.728512
186 348 8921 148.745186
186 348 8922 148.761859
184 348 8923 148.778533
186 350 8929 148.878574
186 350 8930 148.895248
186 350 8931 148.911922
336 356 8962 149.428803
336 356 8963 149.445477
336 356 8964 149.462150
336 358 8984 149.795622
336 358 8985 149.812296
334 358 8995 149.979032
334 358 9003 150.112421
334 358 9004 150.129094
334 358 9008 150.195789
334 358 9009 150.212462
334 358 9010 150.229136
334 358 9012 150.262483
334 358 9013 150.279157
336 356 9020 150.395872
194 264 9495 158.315832
194 264 9496 158.332506
196 266 9498 158.365853
196 266 9499 158.382526
196 264 9500 158.399200
196 262 9502 158.432547
196 262 9503 158.449221
196 262 9509 158.549262
196 264 9515 158.649304
196 264 9516 158.665978
198 262 9517 158.682651
196 262 9520 158.732672
198 264 9522 158.766019
196 262 9525 158.816040
196 262 9527 158.849387
196 262 9528 158.866061
196 264 9530 158.899408
198 264 9531 158.916082
194 264 9535 158.982776
194 264 9536 158.999450
194 264 9537 159.016123
194 266 9541 159.082818
196 264 9542 159.099491
194 266 9543 159.116165
194 264 9545 159.149512
194 264 9546 159.166186
34 312 10002 166.769347
38 314 10003 166.786021
38 314 10004 166.802694
44 312 10006 166.836042
46 310 10007 166.852715
48 312 10010 166.902736
48 310 10011 166.919410
